fips,pa_tweets,diet_tweets,smoking_tweets,alcohol_tweets,sleep_tweets,total_tweets,leisure_prev,smoking_prev,binge_prev,sleep_prev,obesity_prev,diet_prevalence,pa_rate,diet_rate,smoking_rate,alcohol_rate,sleep_rate,state
21011,82,15,2,38,9,170,36.5667,28.0667,14.7333,38.2667,40.2333,0.024677439559063,0.4823529411764706,0.08823529411764706,0.011764705882352941,0.2235294117647059,0.052941176470588235,21
21013,202,49,4,71,34,428,41.9556,33.1667,13.5444,41.3556,44.8,0.1971000245760629,0.4719626168224299,0.11448598130841121,0.009345794392523364,0.1658878504672897,0.0794392523364486,21
21015,2530,433,47,971,401,5285,24.6143,18.319,16.7048,35.0238,39.1762,0.5878637401926706,0.47871333964049195,0.08192999053926206,0.008893093661305583,0.1837275307473983,0.07587511825922422,21
21017,373,65,9,153,54,763,32.7667,23.45,14.8167,37.5167,39.5333,0.4382650127330978,0.4888597640891219,0.08519003931847968,0.011795543905635648,0.20052424639580602,0.07077326343381389,21
21019,1190,260,56,524,191,2640,32.7462,24.9077,14.8692,38.9385,40.7231,0.4617920287683548,0.45075757575757575,0.09848484848484848,0.021212121212121213,0.1984848484848485,0.07234848484848484,21
21021,865,127,47,263,162,1839,32.1286,21.8429,14.7286,37.8143,37.9857,0.3281433294230564,0.4703643284393692,0.06905927134312126,0.0255573681348559,0.14301250679717237,0.08809135399673736,21
21023,101,17,4,41,16,213,32.6667,25.2333,15.3667,37.3667,39.7333,0.01171875,0.47417840375586856,0.07981220657276995,0.018779342723004695,0.19248826291079812,0.07511737089201878,21
21025,3,1,1,0,0,5,37.9286,31.2,14.1714,39.9143,42.3,0.3098096026490066,0.6,0.2,0.2,0.0,0.0,21
21027,68,17,2,12,18,131,34.0,25.75,14.9667,38.3333,39.3833,0.1541165337298905,0.5190839694656488,0.1297709923664122,0.015267175572519083,0.0916030534351145,0.13740458015267176,21
21029,725,131,28,253,136,1564,29.3765,22.4588,16.7882,37.7529,38.5412,0.6242321895819029,0.4635549872122762,0.08375959079283887,0.017902813299232736,0.16176470588235295,0.08695652173913043,21
21031,56,12,1,29,13,147,33.82,25.66,15.18,37.52,38.34,0.1640851278176552,0.38095238095238093,0.08163265306122448,0.006802721088435374,0.19727891156462585,0.08843537414965986,21
21033,113,28,4,37,19,243,32.9667,24.5,14.5,37.5667,38.6,0.0280108429069317,0.46502057613168724,0.11522633744855967,0.01646090534979424,0.1522633744855967,0.07818930041152264,21
21035,1162,209,32,390,267,2404,29.3667,20.9556,15.5333,38.5111,37.9,0.3089152747031596,0.48336106489184694,0.08693843594009984,0.013311148086522463,0.1622296173044925,0.1110648918469218,21
21037,1920,383,66,805,287,4166,29.416,20.664,17.476,35.3,39.188,0.5128227456785823,0.46087373979836777,0.09193470955352856,0.01584253480556889,0.19323091694671146,0.06889102256361018,21
21039,32,5,5,12,5,62,34.9667,25.3333,14.3333,37.2333,38.7667,0.0791536050156739,0.5161290322580645,0.08064516129032258,0.08064516129032258,0.1935483870967742,0.08064516129032258,21
21041,109,28,1,48,25,250,36.0667,27.4333,15.4333,40.4,39.9667,,0.436,0.112,0.004,0.192,0.1,21
21043,205,55,7,68,40,468,36.0857,27.8571,14.7571,38.4571,40.3,0.3455788804071247,0.43803418803418803,0.11752136752136752,0.014957264957264958,0.1452991452991453,0.08547008547008547,21
21045,57,23,4,26,16,148,39.22,29.88,13.96,40.6,39.18,0.1599746407438715,0.38513513513513514,0.1554054054054054,0.02702702702702703,0.17567567567567569,0.10810810810810811,21
21047,1011,264,46,403,242,2365,33.0778,25.3944,15.3778,40.9389,36.8278,0.4042609239685205,0.42748414376321353,0.11162790697674418,0.01945031712473573,0.1704016913319239,0.10232558139534884,21
21049,555,121,22,255,103,1330,31.28,23.81,15.29,40.1,35.68,0.2631371172909904,0.41729323308270677,0.09097744360902256,0.016541353383458645,0.19172932330827067,0.0774436090225564,21
21051,146,30,4,33,26,302,40.75,34.5667,14.6833,42.0833,43.8667,0.28742985998217,0.48344370860927155,0.09933774834437085,0.013245033112582781,0.10927152317880795,0.08609271523178808,21
21053,37,5,1,20,11,88,39.6667,30.2333,13.7667,38.5667,41.2,0.0238823358089413,0.42045454545454547,0.056818181818181816,0.011363636363636364,0.22727272727272727,0.125,21
21055,61,9,0,23,7,125,33.575,25.65,14.85,37.5,38.65,0.1185185185185185,0.488,0.072,0.0,0.184,0.056,21
21057,48,2,0,20,16,101,35.7,26.1,14.0,38.85,39.45,0.0195449241540256,0.4752475247524752,0.019801980198019802,0.0,0.19801980198019803,0.15841584158415842,21
21059,1902,385,78,855,379,4316,29.9609,21.913,15.4174,35.2348,39.1826,0.3051511195903203,0.4406858202038925,0.0892029657089898,0.018072289156626505,0.19810009267840592,0.08781278962001854,21
21061,29,4,0,6,3,56,34.7,25.7333,14.7,38.6667,39.9,0.1132300357568533,0.5178571428571429,0.07142857142857142,0.0,0.10714285714285714,0.05357142857142857,21
21063,8,1,0,6,4,23,40.65,33.4,14.3,40.85,43.45,,0.34782608695652173,0.043478260869565216,0.0,0.2608695652173913,0.17391304347826086,21
21065,116,30,12,72,28,307,39.2,31.125,14.3,39.175,41.35,0.0063069376313945,0.3778501628664495,0.09771986970684039,0.03908794788273615,0.23452768729641693,0.09120521172638436,21
21067,17447,3155,540,6765,2499,36198,29.3951,19.0793,15.8439,34.5366,32.8817,0.3100589255469122,0.48198795513564285,0.08715951157522515,0.014917951268025857,0.18688877838554616,0.06903696336814188,21
21069,87,14,1,45,29,221,34.35,26.65,14.95,37.325,40.575,0.0843502271310234,0.3936651583710407,0.06334841628959276,0.004524886877828055,0.20361990950226244,0.13122171945701358,21
21071,593,76,10,235,92,1203,37.18,29.68,14.76,41.3,42.92,0.4561054913294797,0.4929343308395677,0.06317539484621779,0.00831255195344971,0.19534497090606817,0.07647547797173733,21
21073,1971,354,58,588,221,3816,29.3091,20.8,15.1909,38.2909,37.3,0.2965801600776134,0.5165094339622641,0.09276729559748427,0.01519916142557652,0.1540880503144654,0.057914046121593295,21
21075,63,15,1,14,12,126,38.85,27.85,13.35,41.0,42.25,0.0019926934573231,0.5,0.11904761904761904,0.007936507936507936,0.1111111111111111,0.09523809523809523,21
21077,37,4,1,12,6,84,33.0,26.35,15.95,39.2,39.15,,0.44047619047619047,0.047619047619047616,0.011904761904761904,0.14285714285714285,0.07142857142857142,21
21079,188,42,2,80,28,394,33.6,25.175,14.8,38.1,40.375,,0.47715736040609136,0.1065989847715736,0.005076142131979695,0.20304568527918782,0.07106598984771574,21
21081,343,45,6,130,40,669,31.7,26.35,15.725,37.525,38.175,0.5492893168271435,0.5127055306427504,0.06726457399103139,0.008968609865470852,0.19431988041853512,0.059790732436472344,21
21083,505,111,13,185,99,1064,31.7111,23.9111,14.8667,38.8111,37.9111,0.3317901234567901,0.47462406015037595,0.10432330827067669,0.012218045112781954,0.17387218045112782,0.09304511278195489,21
21085,191,31,5,58,36,394,37.4,28.0,14.9,39.4143,41.6714,0.3399206829333871,0.4847715736040609,0.07868020304568528,0.012690355329949238,0.14720812182741116,0.09137055837563451,21
21087,69,15,2,39,20,175,34.75,26.55,14.375,39.7,40.35,0.15768268963601,0.3942857142857143,0.08571428571428572,0.011428571428571429,0.22285714285714286,0.11428571428571428,21
21089,447,82,19,189,111,1000,31.3667,23.0333,15.4222,39.3444,38.1111,0.267155277717899,0.447,0.082,0.019,0.189,0.111,21
21091,66,14,2,29,12,152,31.4333,24.2,15.7667,37.5667,36.4,0.3103651354534746,0.4342105263157895,0.09210526315789473,0.013157894736842105,0.19078947368421054,0.07894736842105263,21
21093,2117,497,78,802,365,5198,28.4318,21.9136,15.9909,37.7455,39.45,0.3679018861285985,0.40727202770296267,0.09561369757599077,0.015005771450557906,0.15429011158137745,0.07021931512120046,21
21095,632,96,23,265,88,1315,39.7273,30.7636,14.0273,39.9,45.0364,0.2006365931291845,0.4806083650190114,0.07300380228136882,0.01749049429657795,0.20152091254752852,0.06692015209125475,21
21097,223,33,7,102,42,518,33.04,25.52,15.32,37.18,39.04,0.2214167044253134,0.4305019305019305,0.0637065637065637,0.013513513513513514,0.1969111969111969,0.08108108108108109,21
21099,162,26,4,113,17,369,35.92,28.44,14.32,40.44,40.34,0.1248010911570811,0.43902439024390244,0.07046070460704607,0.01084010840108401,0.3062330623306233,0.04607046070460705,21
21101,1030,204,46,396,172,2241,32.8636,25.1636,15.0273,38.8091,41.6,0.1222503884209665,0.4596162427487729,0.09103078982597054,0.020526550647032574,0.17670682730923695,0.07675145024542615,21
21103,56,16,3,23,20,143,32.66,25.28,15.46,37.84,41.1,0.0618648799553322,0.3916083916083916,0.11188811188811189,0.02097902097902098,0.16083916083916083,0.13986013986013987,21
21105,30,7,0,7,7,59,37.5,26.0,13.2,39.0,41.5,0.0373317013463892,0.5084745762711864,0.11864406779661017,0.0,0.11864406779661017,0.11864406779661017,21
21107,475,134,18,192,97,1089,34.6417,26.2667,14.8083,38.8417,42.5083,0.3889907474523515,0.4361799816345271,0.12304866850321396,0.01652892561983471,0.1763085399449036,0.08907254361799816,21
21109,29,7,0,9,6,71,36.9,29.9333,14.5,39.1667,42.7667,0.1289367748046412,0.4084507042253521,0.09859154929577464,0.0,0.1267605633802817,0.08450704225352113,21
21111,56855,13641,2552,23944,11486,131388,28.3311,19.6184,15.8032,35.7932,36.8342,0.2963346691075779,0.43272597193046547,0.10382226687368709,0.019423387219532986,0.1822388650409474,0.08742046457819588,21
21113,636,143,14,282,117,1440,29.4444,21.9556,15.9556,37.2222,36.5444,0.3325133923690828,0.44166666666666665,0.09930555555555555,0.009722222222222222,0.19583333333333333,0.08125,21
21115,260,55,9,104,39,552,34.8167,26.7667,14.9667,38.75,41.5833,0.2745244311823946,0.47101449275362317,0.09963768115942029,0.016304347826086956,0.18840579710144928,0.07065217391304347,21
21117,3121,549,119,1370,535,6910,30.0537,22.1463,17.8293,36.8,36.4415,0.4948849322530129,0.4516642547033285,0.07945007235890014,0.017221418234442835,0.19826338639652677,0.07742402315484805,21
21119,42,13,2,11,8,98,37.62,30.74,14.12,40.22,41.78,0.0267520723436322,0.42857142857142855,0.1326530612244898,0.02040816326530612,0.11224489795918367,0.08163265306122448,21
21121,262,55,14,143,56,635,40.5375,32.7,13.75,39.6375,47.3375,0.4268187482028179,0.4125984251968504,0.08661417322834646,0.02204724409448819,0.2251968503937008,0.08818897637795275,21
21123,157,42,5,68,20,362,33.475,25.15,15.15,39.025,41.4,0.3088572739788894,0.43370165745856354,0.11602209944751381,0.013812154696132596,0.1878453038674033,0.055248618784530384,21
21125,786,169,29,276,121,1691,34.7692,28.3538,15.3923,39.8308,40.4154,0.3637786134315927,0.46481371969248964,0.09994086339444117,0.01714961561206387,0.16321703134240095,0.07155529272619751,21
21127,338,39,10,131,42,701,38.18,31.98,14.8,40.2,38.18,0.2272937548188126,0.48216833095577744,0.05563480741797432,0.014265335235378032,0.18687589158345222,0.05991440798858773,21
21129,39,4,4,26,7,99,41.7,34.1667,14.0333,40.8333,42.3667,0.0004177109440267,0.3939393939393939,0.04040404040404041,0.04040404040404041,0.26262626262626265,0.0707070707070707,21
21131,30,6,3,21,12,91,39.5667,32.1667,14.3,41.1333,42.1667,0.0839964633068081,0.32967032967032966,0.06593406593406594,0.03296703296703297,0.23076923076923078,0.13186813186813187,21
21133,120,42,1,52,35,307,38.7143,31.2571,14.1857,40.4286,45.1143,,0.39087947882736157,0.13680781758957655,0.003257328990228013,0.16938110749185667,0.11400651465798045,21
21135,33,8,0,4,7,56,38.575,31.525,14.225,40.725,42.325,0.077070368597415,0.5892857142857143,0.14285714285714285,0.0,0.07142857142857142,0.125,21
21137,90,18,3,54,16,287,36.4167,27.5,15.0833,39.2667,41.1167,0.2852603592503728,0.313588850174216,0.0627177700348432,0.010452961672473868,0.18815331010452963,0.05574912891986063,21
21139,60,10,0,33,7,142,34.65,25.05,13.95,37.1,39.2,0.1542178800294148,0.4225352112676056,0.07042253521126761,0.0,0.2323943661971831,0.04929577464788732,21
21141,225,53,1,80,47,498,32.9333,25.05,14.6333,39.9167,40.45,0.3162996649114409,0.45180722891566266,0.10642570281124498,0.002008032128514056,0.1606425702811245,0.09437751004016064,21
21143,85,26,0,32,11,190,30.95,21.75,13.8,36.55,37.35,0.146524064171123,0.4473684210526316,0.1368421052631579,0.0,0.16842105263157894,0.05789473684210526,21
21145,1655,341,64,656,369,3744,33.1059,23.6471,13.8059,38.4294,39.4471,0.4411449139930087,0.4420405982905983,0.09107905982905982,0.017094017094017096,0.1752136752136752,0.0985576923076923,21
21147,78,12,2,23,18,156,41.1,34.575,14.375,42.425,45.55,0.0463012240553485,0.5,0.07692307692307693,0.01282051282051282,0.14743589743589744,0.11538461538461539,21
21149,43,10,1,19,4,93,31.3667,23.7667,15.4,38.4333,38.0333,0.0487048239491236,0.46236559139784944,0.10752688172043011,0.010752688172043012,0.20430107526881722,0.043010752688172046,21
21151,2535,580,101,974,464,5584,27.0158,20.7947,16.1158,39.9579,34.8526,0.4281789009225832,0.4539756446991404,0.10386819484240688,0.018087392550143265,0.17442693409742122,0.0830945558739255,21
21153,52,13,1,12,9,101,39.275,31.9,14.625,40.275,42.85,0.0238505962649066,0.5148514851485149,0.12871287128712872,0.009900990099009901,0.1188118811881188,0.0891089108910891,21
21155,19,5,0,15,6,55,34.7333,27.3333,15.75,40.65,39.7,0.3534409515717926,0.34545454545454546,0.09090909090909091,0.0,0.2727272727272727,0.10909090909090909,21
21157,206,26,4,100,37,442,29.1667,21.9333,15.55,37.5167,38.0667,0.2480102695763799,0.4660633484162896,0.058823529411764705,0.00904977375565611,0.22624434389140272,0.083710407239819,21
21159,46,7,0,14,7,91,34.4667,28.0667,16.0333,40.3333,39.3,0.0279305036287662,0.5054945054945055,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,21
21161,540,106,20,252,106,1260,31.9,23.12,14.66,37.7,39.4,0.326663118680149,0.42857142857142855,0.08412698412698413,0.015873015873015872,0.2,0.08412698412698413,21
21163,74,10,4,30,13,167,28.6429,22.8429,17.3429,39.7,37.6143,0.668688293370945,0.4431137724550898,0.059880239520958084,0.023952095808383235,0.17964071856287425,0.07784431137724551,21
21165,5,2,2,4,1,14,36.45,28.0,14.3,38.55,39.85,0.0178286322511974,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07142857142857142,21
21167,367,67,24,138,60,793,31.76,23.26,15.26,38.22,39.9,0.1746622936238812,0.46279949558638084,0.08448928121059268,0.03026481715006305,0.17402269861286254,0.07566204287515763,21
21169,50,5,1,14,3,89,36.6667,27.9333,14.3333,39.0,41.4,0.0079215763937023,0.5617977528089888,0.056179775280898875,0.011235955056179775,0.15730337078651685,0.033707865168539325,21
21171,44,7,3,14,5,82,36.25,27.375,14.4,38.325,39.45,0.0941670785961443,0.5365853658536586,0.08536585365853659,0.036585365853658534,0.17073170731707318,0.06097560975609756,21
21173,445,89,10,182,62,1017,32.9667,25.2167,15.55,38.1333,39.6,0.6688052713715971,0.43756145526057033,0.08751229105211406,0.00983284169124877,0.17895771878072764,0.06096361848574238,21
21175,70,14,6,34,18,169,36.72,30.16,15.0,41.98,41.46,0.118231550742436,0.41420118343195267,0.08284023668639054,0.03550295857988166,0.20118343195266272,0.10650887573964497,21
21177,1256,267,37,491,273,2814,33.6667,26.0333,14.8222,38.0111,39.8889,0.2640910787607316,0.4463397299218195,0.09488272921108742,0.013148542999289269,0.17448471926083867,0.09701492537313433,21
21179,690,134,24,410,142,1672,29.0111,21.5222,16.2111,38.3556,38.3444,0.171443141254462,0.4126794258373206,0.08014354066985646,0.014354066985645933,0.2452153110047847,0.08492822966507177,21
21181,39,7,2,20,6,83,38.05,29.95,14.65,39.2,40.85,0.0201438848920863,0.46987951807228917,0.08433734939759036,0.024096385542168676,0.24096385542168675,0.07228915662650602,21
21183,178,40,7,79,45,425,32.8571,25.9714,15.1571,36.9857,37.5143,0.1431448082647522,0.4188235294117647,0.09411764705882353,0.01647058823529412,0.18588235294117647,0.10588235294117647,21
21185,781,152,27,274,89,1594,22.6643,17.0357,17.3786,35.0786,37.1143,0.813496206584534,0.48996235884567124,0.09535759096612297,0.016938519447929738,0.17189460476787954,0.055834378920953574,21
21187,67,13,2,27,11,142,34.6667,27.2,15.3,37.5,39.4,0.1291025641025641,0.47183098591549294,0.09154929577464789,0.014084507042253521,0.19014084507042253,0.07746478873239436,21
21191,786,21,8,70,17,939,32.8,25.7333,16.0333,39.8333,40.6667,0.0109331299262649,0.8370607028753994,0.022364217252396165,0.008519701810436636,0.07454739084132056,0.01810436634717785,21
21193,618,114,22,260,123,1365,37.175,29.6875,14.3375,40.6,41.7375,0.0521248339973439,0.45274725274725275,0.08351648351648351,0.01611721611721612,0.19047619047619047,0.09010989010989011,21
21195,845,171,16,293,164,1798,37.5,28.6158,14.3947,38.9789,39.2526,0.0290771175726927,0.4699666295884316,0.09510567296996662,0.008898776418242492,0.16295884315906564,0.09121245828698554,21
21197,149,28,7,74,29,331,33.25,27.1,15.35,40.35,37.45,0.0,0.4501510574018127,0.08459214501510574,0.021148036253776436,0.22356495468277945,0.08761329305135952,21
21199,1097,213,29,351,389,2501,37.2071,26.2571,14.3071,40.6,41.7286,0.3784592750424879,0.438624550179928,0.08516593362654938,0.011595361855257898,0.14034386245501798,0.15553778488604558,21
21201,2,1,1,0,1,5,34.5,24.6,14.2,38.1,39.3,0.747589833479404,0.4,0.2,0.2,0.0,0.2,21
21203,23,6,3,6,4,52,36.475,28.975,14.675,40.1,41.3,0.0118974984746796,0.4423076923076923,0.11538461538461539,0.057692307692307696,0.11538461538461539,0.07692307692307693,21
21205,3,0,0,1,0,4,32.975,25.525,15.375,38.65,39.375,0.0778498609823911,0.75,0.0,0.0,0.25,0.0,21
21207,79,11,1,28,10,164,34.7,26.02,14.42,39.8,39.84,0.0811211119972655,0.4817073170731707,0.06707317073170732,0.006097560975609756,0.17073170731707318,0.06097560975609756,21
21209,1068,220,33,461,177,2317,26.7714,21.3357,16.9643,35.9786,35.2214,0.3071638317912349,0.46094087181700477,0.09495036685369011,0.014242555028053518,0.19896417781614156,0.07639188605955978,21
21211,523,107,12,183,77,1087,28.7111,21.2111,15.7222,38.8889,38.3556,0.0205351120437682,0.48114075436982523,0.0984360625574977,0.011039558417663294,0.16835326586936522,0.07083716651333946,21
21213,378,57,15,103,74,733,31.075,23.575,15.45,38.525,37.25,0.2809864901622994,0.5156889495225102,0.07776261937244201,0.020463847203274217,0.14051841746248295,0.1009549795361528,21
21215,78,17,0,25,8,156,26.475,21.425,17.025,38.0,36.4,,0.5,0.10897435897435898,0.0,0.16025641025641027,0.05128205128205128,21
21217,467,94,14,164,80,996,31.18,23.46,15.24,39.08,37.54,0.2019521030388408,0.46887550200803213,0.09437751004016064,0.014056224899598393,0.1646586345381526,0.08032128514056225,21
21219,44,7,2,11,4,85,34.475,25.85,15.175,40.425,37.875,0.2983766233766233,0.5176470588235295,0.08235294117647059,0.023529411764705882,0.12941176470588237,0.047058823529411764,21
21221,159,34,6,81,30,392,31.1333,21.4,14.6,36.2333,38.5667,0.0897552130553037,0.40561224489795916,0.08673469387755102,0.015306122448979591,0.2066326530612245,0.07653061224489796,21
21223,57,9,4,15,12,111,32.1,25.35,15.7,38.25,38.3,,0.5135135135135135,0.08108108108108109,0.036036036036036036,0.13513513513513514,0.10810810810810811,21
21225,151,27,6,77,22,342,33.425,24.6,15.4,39.525,39.25,0.4912452313410936,0.4415204678362573,0.07894736842105263,0.017543859649122806,0.22514619883040934,0.06432748538011696,21
21227,5696,1024,185,2238,882,11989,29.6125,21.2292,16.3583,37.2375,37.2375,0.244794952681388,0.4751021769955793,0.08541162732504796,0.015430811577279173,0.18667111518892318,0.07356743681708233,21
21229,48,7,2,25,13,118,33.2667,23.9333,15.3,37.2333,39.8,0.3778930566640064,0.4067796610169492,0.059322033898305086,0.01694915254237288,0.211864406779661,0.11016949152542373,21
21231,171,26,4,46,29,331,37.48,29.06,14.12,39.44,40.82,0.2405373134328358,0.5166163141993958,0.07854984894259819,0.012084592145015106,0.13897280966767372,0.08761329305135952,21
